0,2.117078130535435,0,0.001
1,2.117078130535435,0,0.001
2,2.117078130535435,0,0.001
3,2.117078130535435,0,0.001
4,1.143859848753896,0,0.001
5,1.143859848753896,0,0.001
6,1.143859848753896,0,0.001
7,1.143859848753896,0,0.001
8,2.312585358204534,0,0.001
9,2.312585358204534,0,0.001
10,2.312585358204534,0,0.001
11,2.312585358204534,0,0.001
12,4.3262363718997126,0,0.001
13,4.3262363718997126,0,0.001
14,4.3262363718997126,0,0.001
15,4.4875056551030985,0,0.001
16,4.4875056551030985,0,0.001
17,4.4875056551030985,0,0.001
18,4.4875056551030985,0,0.001
19,1.3674034091729714,0,0.001
20,1.3674034091729714,0,0.001
21,1.1678810267949362,0,0.001
22,1.1678810267949362,0,0.001
23,1.1678810267949362,0,0.001
24,1.1678810267949362,0,0.001
25,1.4872736040927261,0,0.001
26,1.4872736040927261,0,0.001
27,1.4872736040927261,0,0.001
28,1.4872736040927261,0,0.001
29,1.618871998741835,0,0.001
30,1.618871998741835,0,0.001
31,1.618871998741835,0,0.001
32,1.618871998741835,0,0.001
33,2.825331104646107,0,0.001
34,4.268789305669074,0,0.001
35,4.268789305669074,0,0.001
36,4.268789305669074,0,0.001
37,4.268789305669074,0,0.001
38,6.561088634908691,0,0.001
39,6.561088634908691,0,0.001
40,6.561088634908691,0,0.001
41,6.561088634908691,0,0.001
42,3.0182303471823797,0,0.001
43,3.0182303471823797,0,0.001
44,3.0182303471823797,0,0.001
45,3.0182303471823797,0,0.001
46,2.382167076767169,0,0.001
47,1.4119664798473428,0,0.001
48,1.4119664798473428,0,0.001
49,1.4119664798473428,0,0.001
