0,8.321078049659501,0.01,0.001
1,8.321078049659501,0.01,0.001
2,2.427785031152542,0.01,0.001
3,2.427785031152542,0.01,0.001
4,2.427785031152542,0.01,0.001
5,2.427785031152542,0.01,0.001
6,4.0255725874874715,0.01,0.001
7,6.823990925231896,0.01,0.001
8,2.401292668088253,0.01,0.001
9,2.401292668088253,0.01,0.001
10,2.401292668088253,0.01,0.001
11,2.401292668088253,0.01,0.001
12,2.820602388227434,0.01,0.001
13,2.820602388227434,0.01,0.001
14,2.820602388227434,0.01,0.001
15,2.820602388227434,0.01,0.001
16,6.875152530514945,0.01,0.001
17,6.875152530514945,0.01,0.001
18,6.875152530514945,0.01,0.001
19,6.875152530514945,0.01,0.001
20,6.300111263996314,0.01,0.001
21,6.300111263996314,0.01,0.001
22,6.300111263996314,0.01,0.001
23,4.944413121705228,0.01,0.001
24,4.944413121705228,0.01,0.001
25,4.944413121705228,0.01,0.001
26,4.944413121705228,0.01,0.001
27,9.260474313462687,0.01,0.001
28,9.260474313462687,0.01,0.001
29,9.260474313462687,0.01,0.001
30,9.260474313462687,0.01,0.001
31,6.890335672284591,0.01,0.001
32,6.890335672284591,0.01,0.001
33,6.890335672284591,0.01,0.001
34,6.890335672284591,0.01,0.001
35,11.441786015487626,0.01,0.001
36,11.441786015487626,0.01,0.001
37,11.441786015487626,0.01,0.001
38,11.441786015487626,0.01,0.001
39,5.227927830144467,0.01,0.001
40,5.227927830144467,0.01,0.001
41,5.227927830144467,0.01,0.001
42,1.674401227280534,0.01,0.001
43,1.674401227280534,0.01,0.001
44,1.674401227280534,0.01,0.001
45,1.674401227280534,0.01,0.001
46,6.773547251065549,0.01,0.001
47,6.773547251065549,0.01,0.001
48,6.773547251065549,0.01,0.001
49,6.773547251065549,0.01,0.001
