0,1.9559243537303732,0,0.001
1,2.0003674199802304,0,0.001
2,2.0003674199802304,0,0.001
3,2.0003674199802304,0,0.001
4,2.0003674199802304,0,0.001
5,2.0003674199802304,0,0.001
6,2.0691601848844714,0,0.001
7,2.0691601848844714,0,0.001
8,2.0691601848844714,0,0.001
9,2.0691601848844714,0,0.001
10,2.0691601848844714,0,0.001
11,2.0591286639998847,0,0.001
12,2.0591286639998847,0,0.001
13,2.0591286639998847,0,0.001
14,2.0591286639998847,0,0.001
15,2.0591286639998847,0,0.001
16,1.967641596181593,0,0.001
17,1.967641596181593,0,0.001
18,1.967641596181593,0,0.001
19,1.967641596181593,0,0.001
20,1.967641596181593,0,0.001
21,1.9850501170710386,0,0.001
22,1.9850501170710386,0,0.001
23,1.9850501170710386,0,0.001
24,1.9850501170710386,0,0.001
25,1.9850501170710386,0,0.001
26,1.1839565813405515,0,0.001
27,1.1839565813405515,0,0.001
28,1.1839565813405515,0,0.001
29,1.1839565813405515,0,0.001
30,1.3889702610170322,0,0.001
31,1.3753466857309091,0,0.001
32,1.3753466857309091,0,0.001
33,1.3753466857309091,0,0.001
34,1.3753466857309091,0,0.001
35,1.3753466857309091,0,0.001
36,1.3804235205883113,0,0.001
37,1.3804235205883113,0,0.001
38,1.3804235205883113,0,0.001
39,1.3804235205883113,0,0.001
40,1.3804235205883113,0,0.001
41,1.3935316351767606,0,0.001
42,1.3935316351767606,0,0.001
43,1.3935316351767606,0,0.001
44,1.3935316351767606,0,0.001
45,1.3935316351767606,0,0.001
46,1.2087304067543343,0,0.001
47,1.2087304067543343,0,0.001
48,1.2087304067543343,0,0.001
49,1.2087304067543343,0,0.001
