0,5.116473272590154,0.01,0.001
1,3.515377167510298,0.01,0.001
2,3.515377167510298,0.01,0.001
3,3.515377167510298,0.01,0.001
4,5.580814889361155,0.01,0.001
5,5.580814889361155,0.01,0.001
6,5.580814889361155,0.01,0.001
7,2.027563449649349,0.01,0.001
8,2.027563449649349,0.01,0.001
9,2.027563449649349,0.01,0.001
10,10.409998707545206,0.01,0.001
11,10.409998707545206,0.01,0.001
12,0.1,0.01,0.001
13,0.1,0.01,0.001
14,0.1,0.01,0.001
15,0.1,0.01,0.001
16,0.8191597574651581,0.01,0.001
17,7.558695280646125,0.01,0.001
18,8.310978420222824,0.01,0.001
19,8.310978420222824,0.01,0.001
20,8.310978420222824,0.01,0.001
21,0.1,0.01,0.001
22,0.1,0.01,0.001
23,0.1,0.01,0.001
24,6.72995463717924,0.01,0.001
25,0.16845151683994763,0.01,0.001
26,0.5376876295470847,0.01,0.001
27,9.372756736102769,0.01,0.001
28,3.5155884365491685,0.01,0.001
29,1.8643551529818398,0.01,0.001
30,2.7919045333137014,0.01,0.001
31,11.87554680330878,0.01,0.001
32,11.597049365870866,0.01,0.001
33,11.597049365870866,0.01,0.001
34,11.597049365870866,0.01,0.001
35,2.7358040960875982,0.01,0.001
36,2.3150800525062163,0.01,0.001
37,2.3150800525062163,0.01,0.001
38,19.5620588333002,0.01,0.001
39,19.5620588333002,0.01,0.001
40,19.5620588333002,0.01,0.001
41,3.8197842796093457,0.01,0.001
42,3.8197842796093457,0.01,0.001
43,3.8197842796093457,0.01,0.001
44,4.598939866398059,0.01,0.001
45,4.598939866398059,0.01,0.001
46,5.259026435618027,0.01,0.001
47,8.073726755242625,0.01,0.001
48,8.073726755242625,0.01,0.001
49,8.073726755242625,0.01,0.001
