0,17.189085855472,0.01,0.001
1,17.189085855472,0.01,0.001
2,17.189085855472,0.01,0.001
3,3.1095347461623435,0.01,0.001
4,3.1095347461623435,0.01,0.001
5,3.1095347461623435,0.01,0.001
6,3.1095347461623435,0.01,0.001
7,3.1095347461623435,0.01,0.001
8,0.1,0.01,0.001
9,0.1,0.01,0.001
10,0.1,0.01,0.001
11,0.1,0.01,0.001
12,0.1,0.01,0.001
13,0.1,0.01,0.001
14,0.1,0.01,0.001
15,0.1,0.01,0.001
16,0.1,0.01,0.001
17,0.1,0.01,0.001
18,2.8882837724897574,0.01,0.001
19,2.8882837724897574,0.01,0.001
20,2.8882837724897574,0.01,0.001
21,2.8882837724897574,0.01,0.001
22,2.8882837724897574,0.01,0.001
23,0.1,0.01,0.001
24,5.169451332780927,0.01,0.001
25,5.169451332780927,0.01,0.001
26,5.169451332780927,0.01,0.001
27,5.169451332780927,0.01,0.001
28,5.169451332780927,0.01,0.001
29,5.113648744648794,0.01,0.001
30,5.113648744648794,0.01,0.001
31,9.398957644910265,0.01,0.001
32,9.398957644910265,0.01,0.001
33,9.398957644910265,0.01,0.001
34,9.398957644910265,0.01,0.001
35,9.398957644910265,0.01,0.001
36,5.789245335821292,0.01,0.001
37,5.789245335821292,0.01,0.001
38,6.080774771413756,0.01,0.001
39,6.080774771413756,0.01,0.001
40,9.090850894741981,0.01,0.001
41,9.090850894741981,0.01,0.001
42,9.090850894741981,0.01,0.001
43,7.465412691184115,0.01,0.001
44,7.465412691184115,0.01,0.001
45,7.465412691184115,0.01,0.001
46,7.465412691184115,0.01,0.001
47,7.465412691184115,0.01,0.001
48,2.113803992808224,0.01,0.001
49,2.113803992808224,0.01,0.001
